,Ingredient,Freq,Freq_Cucchiaio,Freq_GZ,Freq_RR,Clue
4679,pannocchia di mais,1,0,1,0,pannocchia di mais
3321,pannocchie,3,2,1,0,pannocchie
4720,pannocchie precotte,1,0,1,0,pannocchie
2456,pannocchiette,2,2,0,0,pannocchiette
1483,panpepato,1,1,0,0,panpepato
1571,papaia,5,5,0,0,papaia
4134,papaia disidratata,1,1,0,0,papaia
4005,papaie,1,1,0,0,papaia
2349,paparika dolce,1,1,0,0,paparika dolce
1759,papaya,9,4,5,0,papaya
578,pappardelle,6,6,0,0,pappardelle
1580,pappardelle all'uovo,10,2,8,0,pappardelle all'uovo
4287,pappardelle ricce all'uovo,1,0,1,0,pappardelle
393,paprica,33,28,0,5,paprica
316,paprica affumicata,4,4,0,0,paprica
674,paprica dolce,9,9,0,0,paprica dolce
1584,paprica dolce affumicata,1,1,0,0,paprica
1624,paprica forte,6,4,0,2,paprica
3545,paprica piccante,5,5,0,0,paprica
607,paprica semipiccante,4,4,0,0,paprica
730,paprika,63,25,37,1,paprika
1157,paprika affumicata,37,12,25,0,paprika affumicata
414,paprika dolce,79,13,66,0,paprika dolce
1461,paprika piccante,18,4,14,0,paprika piccante
3840,paprika semipiccante,1,1,0,0,paprika
3917,parica dolce,1,1,0,0,parica dolce
4836,parmiggiano,2,0,0,2,parmiggiano
3352,parmiggiano reggiano,1,1,0,0,parmiggiano reggiano
60,parmigiano,386,305,0,81,parmigiano
26,parmigiano reggiano,418,374,0,44,parmigiano reggiano
4238,parmigiano reggiano dop,475,0,475,0,parmigiano reggiano dop
3430,parmigiano reggiano stagionato,4,4,0,0,parmigiano
3449,parmigiano reggiano stravecchio,1,1,0,0,parmigiano
2790,parmigiano stagionato,1,1,0,0,parmigiano
3892,passata,1,1,0,0,passata di pomodoro
871,passata di albicocca,1,1,0,0,passata di pomodoro
4000,passata di pomidoro,1,1,0,0,passata di pomodoro
95,passata di pomodoro,358,123,219,16,passata di pomodoro
2633,passata di pomodoro mutti,2,2,0,0,passata di pomodoro
2556,passato di pomodoro,4,3,0,1,passato di pomodoro
3694,passato di verdure,1,1,0,0,passato di pomodoro
2481,passion fruit,2,2,0,0,passion fruit
1751,passito,3,3,0,0,passito
4534,passito di pantelleria,2,0,2,0,passito
667,pasta,39,32,6,1,pasta
228,pasta al peperoncino,1,1,0,0,pasta
477,pasta all'uovo,21,20,0,1,pasta all'uovo
2210,pasta alla chitarra,1,1,0,0,pasta
2917,pasta alla nocciola,1,1,0,0,pasta
2767,pasta bignè,1,1,0,0,pasta
1959,pasta brick,1,1,0,0,pasta
3669,pasta brik,1,1,0,0,pasta
2896,pasta brioche,3,3,0,0,pasta
2474,pasta briseè,1,1,0,0,pasta
1917,pasta brisè,2,2,0,0,pasta
2638,pasta brisèe,2,2,0,0,pasta
1304,pasta brisèe fresca,1,1,0,0,pasta
4318,pasta brisé,9,0,9,0,pasta brisé
170,pasta brisée,42,42,0,0,pasta brisée
3450,pasta brisée al cioccolato,1,1,0,0,pasta
2035,pasta brisée salvia,1,1,0,0,pasta
2435,pasta brisée tonda,1,1,0,0,pasta
2700,pasta choux,1,1,0,0,pasta
1523,pasta corta,5,5,0,0,pasta
2598,pasta d'acciuga,2,2,0,0,pasta
957,pasta d'acciughe,6,6,0,0,pasta d'acciughe
4160,pasta d'olive nere,1,1,0,0,pasta
1819,pasta da bignè,2,2,0,0,pasta
287,pasta da pane,6,5,0,1,pasta da pane
3984,pasta da pane lievitata,1,1,0,0,pasta
4082,pasta di acciughe,1,1,0,0,pasta
4571,pasta di aglio,1,0,1,0,pasta
4716,pasta di aglio e zenzero,1,0,1,0,pasta
4525,pasta di arance,1,0,1,0,pasta
4424,pasta di curry,3,0,3,0,pasta
4527,pasta di limoni,1,0,1,0,pasta
4526,pasta di mandarini,1,0,1,0,pasta
2206,pasta di mandorle,7,4,3,0,pasta di mandorle
4087,pasta di mandorle bianca,1,1,0,0,pasta
1556,pasta di miso,1,1,0,0,pasta
2356,pasta di nocciola,1,1,0,0,pasta
2509,pasta di nocciole,18,1,17,0,pasta di nocciole
3052,pasta di olive,2,2,0,0,pasta
1284,pasta di pane,16,16,0,0,pasta di pane
2336,pasta di pane lievitata,2,2,0,0,pasta
1201,pasta di peperoncino,1,1,0,0,pasta
4671,pasta di pesce,1,0,1,0,pasta
4397,pasta di pinoli,1,0,1,0,pasta
4307,pasta di pistacchi,15,0,15,0,pasta di pistacchi
172,pasta di pistacchio,1,1,0,0,pasta
1068,pasta di salame,4,1,3,0,pasta
3429,pasta di salame fresca,1,1,0,0,pasta
3970,pasta di semola di grano duro,1,1,0,0,pasta
2039,pasta di sfoglia,1,1,0,0,pasta
3606,pasta di tartufo,1,1,0,0,pasta
3975,pasta di tartufo bianco,3,3,0,0,pasta
3368,pasta di volanti,1,1,0,0,pasta
649,pasta di zucchero,25,11,14,0,pasta di zucchero
3002,pasta di zucchero viola,1,1,0,0,pasta
1155,pasta fillo,42,17,25,0,pasta fillo
698,pasta fresca,2,1,1,0,pasta
389,pasta fresca uovo,4,4,0,0,pasta
245,pasta frolla,65,64,0,1,pasta frolla
912,pasta frolla al cacao,4,4,0,0,pasta
1350,pasta frolla al limone,3,3,0,0,pasta
3033,pasta frolla fresca,1,1,0,0,pasta
2303,pasta frolla limone,2,2,0,0,pasta
2492,pasta frolla salata,1,1,0,0,pasta
2357,pasta genovese,1,1,0,0,pasta
4599,pasta kataifi,3,0,3,0,pasta
3502,pasta matta,1,1,0,0,pasta
4491,pasta mista,5,0,3,2,pasta
1938,pasta phyllo,1,1,0,0,pasta
3211,pasta secca,1,1,0,0,pasta
161,pasta sfoglia,227,122,105,0,pasta sfoglia
996,pasta sfoglia rotonda,5,5,0,0,pasta
1870,pasta sfoglia tonda,7,7,0,0,pasta sfoglia tonda
4570,pasta tandoori,2,0,2,0,pasta
2655,pasta tipo farfalle,1,1,0,0,pasta
3201,pasta tipo gramigna,1,1,0,0,pasta
4058,pasta tipo sedani,1,1,0,0,pasta
3248,pasta tipo sedanini,1,1,0,0,pasta
4055,pasta tipo tortiglioni,1,1,0,0,pasta
1687,pasta tipo tubetti,1,1,0,0,pasta
1560,pasta wasabi,3,3,0,0,pasta
2845,pastella,2,2,0,0,pastella
586,pastina,3,3,0,0,pastina
4842,pastina all'uovo,1,0,0,1,pastina
3407,pastina da brodo,2,2,0,0,pastina
331,patata,72,66,0,6,patata
2140,patata americana,1,1,0,0,patata
2026,patata farinosa,1,1,0,0,patata
1765,patata gialla,2,2,0,0,patata
1766,patata viola,1,1,0,0,patata
52,patate,877,370,397,110,patate
4471,patate americane,3,0,3,0,patate
1108,patate bianche,2,1,1,0,patate
4024,patate blu,1,1,0,0,patate
1083,patate di montagna,2,2,0,0,patate
3390,patate di ollomont,1,1,0,0,patate
3121,patate di siracusa,1,1,0,0,patate
704,patate dolci,19,2,17,0,patate dolci
4552,patate fritte,2,0,2,0,patate
995,patate gialle,3,3,0,0,patate
994,patate novelle,21,4,16,1,patate novelle
4520,patate ratte,1,0,1,0,patate
1037,patate rosse,30,2,24,4,patate rosse
3102,patate selenella montanara,1,1,0,0,patate
1364,patate vecchie,3,3,0,0,patate
1053,patate viola,10,4,6,0,patate viola
2025,patatine,1,1,0,0,patatine novelle
908,patatine classiche,1,1,0,0,patatine novelle
583,patatine novelle,4,4,0,0,patatine novelle
4608,patè di olive,1,0,1,0,patè di olive
4563,patè di olive nere,1,0,1,0,patè di olive nere
2539,patè di pomodori secchi,1,1,0,0,patè di pomodori secchi
2009,paté di olive,1,1,0,0,paté di olive
1493,paté di olive nere,2,2,0,0,paté di olive nere
1014,paté di pomodori secchi,1,1,0,0,paté di pomodori secchi
2857,pavesini,11,2,9,0,pavesini
4592,pecora,2,0,1,1,pecorino
221,pecorino,331,142,141,48,pecorino
1968,pecorino affumicato,2,2,0,0,pecorino
4681,pecorino di fossa,2,0,2,0,pecorino
3978,pecorino di monte,1,1,0,0,pecorino
3948,pecorino di norcia,1,1,0,0,pecorino
1128,pecorino di osilo,1,1,0,0,pecorino
4184,pecorino di pienza,1,1,0,0,pecorino
721,pecorino dolce,6,6,0,0,pecorino dolce
2789,pecorino fiore sardo,1,1,0,0,pecorino
1817,pecorino fresco,8,8,0,0,pecorino fresco
4822,pecorino macinato,1,0,0,1,pecorino
3273,pecorino mediamente stagionato,1,1,0,0,pecorino
120,pecorino padano grattugiati,1,1,0,0,pecorino
508,pecorino pepato,1,1,0,0,pecorino
3442,pecorino piccante,1,1,0,0,pecorino
40,pecorino romano,73,21,52,0,pecorino romano
2498,pecorino romano dop,1,1,0,0,pecorino
3029,pecorino sardo,18,2,10,6,pecorino sardo
3011,pecorino sardo di osilo,1,1,0,0,pecorino
3404,pecorino sardo semistagionato,1,1,0,0,pecorino
3974,pecorino semipiccante,1,1,0,0,pecorino
883,pecorino semistagionato,3,3,0,0,pecorino
4153,pecorino siciliano dop,1,1,0,0,pecorino
461,pecorino stagionato,28,24,0,4,pecorino stagionato
2576,pecorino stagionato piccante,1,1,0,0,pecorino
1064,pecorino toscano,8,2,6,0,pecorino toscano
2272,pecorino toscano semistagionato,1,1,0,0,pecorino
436,pecorino toscano stagionato,2,2,0,0,pecorino
4535,pectina,2,0,2,0,pectina
1250,pelati,31,22,0,9,pelati
1092,pelle,1,1,0,0,pelle
3047,pennarelli alimentari,1,1,0,0,pennarelli alimentari
1178,penne,11,11,0,0,penne
2570,penne di farro,2,2,0,0,penne
4531,penne di grano saraceno,1,0,1,0,penne
4380,penne di lenticchie rosse,3,0,3,0,penne
3434,penne faella,1,1,0,0,penne
1928,penne lisce,2,2,0,0,penne
460,penne rigate,43,14,25,4,penne rigate
4417,penne rigate bio,3,0,3,0,penne
1098,penne rigate integrali biologiche,1,1,0,0,penne
581,pennette,9,9,0,0,pennette
3380,pennette cavalieri,1,1,0,0,pennette
260,pennette integrali,2,2,0,0,pennette
2338,pennette lisce,4,4,0,0,pennette
577,pennette rigate,7,1,6,0,pennette rigate
4381,pennette rigate 5 cereali,7,0,7,0,pennette rigate 5 cereali
4326,pennette rigate integrali,5,0,5,0,pennette
4194,pennette sottili rigate,1,1,0,0,pennette
4736,pennoni rigati,1,0,1,0,pennoni rigati
3596,peoci,1,1,0,0,peoci
47,pepe,2922,2522,36,364,pepe
697,pepe aromatico,1,1,0,0,pepe
2739,pepe aromatico sarawak,1,1,0,0,pepe
2175,pepe bengala,2,2,0,0,pepe
718,pepe bianco,160,76,77,7,pepe bianco
3140,pepe bianco di sarawak,1,1,0,0,pepe
3223,pepe bianco macinato,1,1,0,0,pepe
3283,pepe del madagascar,1,1,0,0,pepe
2189,pepe di caienna,6,3,3,0,pepe di caienna
317,pepe di cayenna,10,10,0,0,pepe di cayenna
4742,pepe di kampot,1,0,1,0,pepe
2507,pepe di mulinello,3,3,0,0,pepe
4452,pepe di sarawak,1,0,1,0,pepe
2224,pepe di sichuan,7,1,6,0,pepe di sichuan
3498,pepe di vino rosso,1,1,0,0,pepe
1481,pepe garofanato,3,3,0,0,pepe
4572,pepe giamaicano,2,0,2,0,pepe
1885,pepe macinato,3,3,0,0,pepe
2925,pepe macinato al momento,1,1,0,0,pepe
1590,pepe misto,11,5,6,0,pepe misto
28,pepe nero,2539,405,2122,12,pepe nero
1241,pepe nero della,1,1,0,0,pepe
3206,pepe nero di caienna,1,1,0,0,pepe
2368,pepe nero di sarawak,1,1,0,0,pepe
2061,pepe nero di sarawak macinato,1,1,0,0,pepe
4120,pepe nero egiziano,2,2,0,0,pepe
44,pepe nero macinato,9,9,0,0,pepe nero macinato
1769,pepe nero rosa,1,1,0,0,pepe
3065,pepe nero sarawak,1,1,0,0,pepe
70,pepe rosa,96,51,43,2,pepe rosa
2207,pepe rosso di sarawak,1,1,0,0,pepe
4833,pepe rosso macinato,1,0,0,1,pepe
2033,pepe salmone affumicato,1,1,0,0,pepe
930,pepe sarawak,3,3,0,0,pepe
2174,pepe sichuan,1,1,0,0,pepe
2535,pepe timut,1,1,0,0,pepe
1075,pepe verde,25,14,11,0,pepe verde
2058,pepe verde disidratato,1,1,0,0,pepe
1874,peperoncini,5,5,0,0,peperoncini piccanti
3156,peperoncini dolci,1,1,0,0,peperoncini
1478,peperoncini gialli dolci,1,1,0,0,peperoncini
4304,peperoncini jalapeno,4,0,4,0,peperoncini
3157,peperoncini jalapeño,1,1,0,0,peperoncini
1129,peperoncini piccanti,6,5,1,0,peperoncini piccanti
439,peperoncini rossi,5,5,0,0,peperoncini rossi
3865,peperoncini rossi piccanti,1,1,0,0,peperoncini
2597,peperoncini secchi,2,2,0,0,peperoncini
3406,peperoncini sott'aceto,1,1,0,0,peperoncini
771,peperoncini tondi piccanti,2,1,1,0,peperoncini
1229,peperoncini verdi,6,6,0,0,peperoncini verdi
1547,peperoncini verdi campani,1,1,0,0,peperoncini
3864,peperoncini verdi dolci,1,1,0,0,peperoncini
3747,peperoncini verdi sott'aceto,1,1,0,0,peperoncini
81,peperoncino,382,242,74,66,peperoncino
2468,peperoncino dolce,6,1,5,0,peperoncino dolce
4281,peperoncino fresco,213,0,213,0,peperoncino fresco
2600,peperoncino macinato,5,1,0,4,peperoncino
1546,peperoncino messicano jalapeño,1,1,0,0,peperoncino
637,peperoncino piccante,28,28,0,0,peperoncino piccante
467,peperoncino rosso,28,22,0,6,peperoncino rosso
1436,peperoncino rosso piccante,3,2,0,1,peperoncino
4135,peperoncino rosso tondo,1,1,0,0,peperoncino
1379,peperoncino secco,43,15,28,0,peperoncino secco
1021,peperoncino verde,8,3,5,0,peperoncino verde
1876,peperoncino verde dolce,4,1,3,0,peperoncino
4454,peperoncino verde piccante,7,0,7,0,peperoncino verde piccante
584,peperone,25,21,0,4,peperone
634,peperone arancione,1,1,0,0,peperone
2460,peperone dolce,1,1,0,0,peperone
3146,peperone friariello,1,1,0,0,peperone
55,peperone giallo,59,58,0,1,peperone giallo
1333,peperone grigliato,1,1,0,0,peperone
2837,peperone rossi,1,1,0,0,peperone
54,peperone rosso,93,93,0,0,peperone rosso
3546,peperone sott'aceto,2,2,0,0,peperone
398,peperone verde,29,27,0,2,peperone verde
3856,peperone verde crudo,1,1,0,0,peperone
3383,peperone verde sott'olio,1,1,0,0,peperone
958,peperoni,71,37,19,15,peperoni
1798,peperoni cruschi,3,3,0,0,peperoni
1659,peperoni dolci,3,1,2,0,peperoni
1518,peperoni friarielli,1,1,0,0,peperoni
2725,peperoni friggitelli,2,1,1,0,peperoni
237,peperoni gialli,105,14,91,0,peperoni gialli
2891,peperoni gialli corno di bue,1,1,0,0,peperoni
2405,peperoni mondati,1,1,0,0,peperoni
4121,peperoni quadri di casale,1,1,0,0,peperoni
3905,peperoni rosi,1,1,0,0,peperoni
114,peperoni rossi,160,30,130,0,peperoni rossi
2747,peperoni rossi dolci,1,1,0,0,peperoni
2658,peperoni rossi gialli verdi,1,1,0,0,peperoni
671,peperoni secchi,2,1,0,1,peperoni
3877,peperoni sott'aceto,4,1,3,0,peperoni
200,peperoni sott'olio,5,3,2,0,peperoni
1033,peperoni sottaceto,1,1,0,0,peperoni
4845,peperoni sotto aceto,1,0,0,1,peperoni
2015,peperoni verdi,33,8,25,0,peperoni verdi
4014,peperoni verdi dolci friarielli,1,1,0,0,peperoni
3912,peperoni verdi friarelli,1,1,0,0,peperoni
2020,peperoni verdi friggitelli,2,2,0,0,peperoni
190,per la farcia,1,1,0,0,pera
385,pera,17,17,0,0,pera
3022,pera igp,1,1,0,0,pera
2134,pera kaiser,2,2,0,0,pera
3229,pera williams,1,1,0,0,pera
327,pere,72,51,17,4,pere
2950,pere abate,12,1,11,0,pere abate
2529,pere comizio,1,1,0,0,pere
2374,pere conference,1,1,0,0,pere
4617,pere coscia,3,0,3,0,pere
1694,pere cotte,1,1,0,0,pere
4516,pere decana,3,0,3,0,pere
525,pere kaiser,14,9,5,0,pere kaiser
3288,pere martine,3,3,0,0,pere
913,pere sciroppate,3,3,0,0,pere
3706,pere secche,2,2,0,0,pere
2843,pere sugose,1,1,0,0,pere
1213,pere williams,20,5,15,0,pere williams
4897,perfilo,1,0,0,1,perfilo
3359,perini,1,1,0,0,perini
3300,perle di cioccolato,1,1,0,0,perle di cioccolato
1265,perline argentate,1,1,0,0,perline argentate
2648,perline d'argento,1,1,0,0,perline d'argento
143,perline di cioccolato,1,1,0,0,perline di cioccolato
4511,perline di zucchero,1,0,1,0,perline di zucchero
3741,pernici,1,1,0,0,pernici
1147,pesca,8,8,0,0,pesca
1124,pesca nettarina,7,7,0,0,pesca nettarina
1583,pescatrice,3,3,0,0,pescatrice
527,pesce,6,5,0,1,pesce
1795,pesce bianco,1,1,0,0,pesce
3591,pesce cappone,1,1,0,0,pesce
4793,pesce da zuppa,1,0,0,1,pesce
4501,pesce di mare,4,0,4,0,pesce
1898,pesce misto,8,7,0,1,pesce misto
4161,pesce nasello,1,1,0,0,pesce
821,pesce persico,5,1,4,0,pesce
4850,pesce prete,1,0,0,1,pesce
4714,pesce san pietro,1,0,1,0,pesce
3110,pesce sciabola,1,1,0,0,pesce
87,pesce spada,65,25,31,9,pesce spada
749,pesce spada affumicato,7,2,5,0,pesce spada affumicato
1099,pesce stocco,1,1,0,0,pesce
276,pesche,54,31,23,0,pesche
760,pesche bianche,9,7,2,0,pesche bianche
325,pesche gialle,28,17,11,0,pesche gialle
2489,pesche mature,2,2,0,0,pesche
2065,pesche nettarine,10,10,0,0,pesche nettarine
2472,pesche nettarine gialle,1,1,0,0,pesche
3227,pesche noce,1,1,0,0,pesche
416,pesche noci,19,5,14,0,pesche noci
1223,pesche noci gialle,1,1,0,0,pesche
4675,pesche percoche,1,0,1,0,pesche
2245,pesche sciroppate,3,3,0,0,pesche
1900,pesche spaccarelle,1,1,0,0,pesche
1237,pesci vari,3,3,0,0,pesci vari
288,pesto,16,15,0,1,pesto
350,pesto alla genovese,8,4,4,0,pesto alla genovese
3556,pesto cavallo,1,1,0,0,pesto
2104,pesto di olive verdi,1,1,0,0,pesto
2317,pesto di rucola,2,1,1,0,pesto
3094,pesto di sesamo nero,1,1,0,0,pesto
3088,pesto di shiso,1,1,0,0,pesto
1464,pesto fresco,1,1,0,0,pesto
3249,pesto genovese,1,1,0,0,pesto
1506,petali di rosa,1,1,0,0,petali di rosa
812,petti d'anatra,4,4,0,0,petti di pollo
3645,petti della gallina padovana,1,1,0,0,petti d'anatra
4078,petti di anatra,1,1,0,0,petti d'anatra
3858,petti di fagiano,1,1,0,0,petti d'anatra
2833,petti di faraona,2,2,0,0,petti d'anatra
951,petti di pollo,10,7,0,3,petti di pollo
1085,petto cappone,1,1,0,0,petto d'anatra
387,petto d'anatra,10,5,5,0,petto d'anatra
4839,petto di bufalo,1,0,0,1,petto d'anatra
2516,petto di carne di vitello,1,1,0,0,petto d'anatra
769,petto di pollo,178,81,97,0,petto di pollo
558,petto di tacchino,19,7,11,1,petto di tacchino
3264,petto di vitello,1,1,0,0,petto d'anatra
2318,pezzetto porro,1,1,0,0,pezzetto porro
4706,pezzogna,1,0,1,0,pezzogna
1139,philadelphia,3,3,0,0,philadelphia
2981,philadelphia light,1,1,0,0,philadelphia
2930,philapelphia,1,1,0,0,philapelphia
2396,piacentino,1,1,0,0,piacentino
3055,piadina di farro,1,1,0,0,piadina di farro
4331,piadine,25,0,25,0,piadine
4632,piadine integrali,5,0,5,0,piadine
3803,piattoni,2,1,0,1,piattoni
2806,piccione,2,2,0,0,piccioni
1877,piccioni,8,8,0,0,piccioni
4576,pici,1,0,1,0,pici
4795,piedini di maiale,1,0,0,1,piedini di maiale
4901,piedino di maiale,1,0,0,1,piedino di maiale
4612,pimento,3,0,3,0,pimenton
457,pimenton,5,5,0,0,pimenton
1351,pimentòn,1,1,0,0,pimentòn
2276,pimentón,1,1,0,0,pimentón
1292,pimpinella,2,2,0,0,pimpinella
351,pinoli,375,163,177,35,pinoli
782,pinoli tostati,16,16,0,0,pinoli tostati
4044,pinot,1,1,0,0,pinoli
3187,piovre,1,1,0,0,piovre
4621,pipe rigate,4,0,4,0,pipe rigate
765,pirottini,1,1,0,0,pirottini
3889,pirottini di carta,1,1,0,0,pirottini di carta
1216,pirottini di cioccolato,1,1,0,0,pirottini di cioccolato
129,piselli,118,108,0,10,piselli
4360,piselli precotti,3,0,3,0,piselli
2906,piselli secchi,4,2,2,0,piselli
3897,piselli secchi al wasabi,1,1,0,0,piselli
444,piselli sgranati,31,31,0,0,piselli sgranati
4280,piselli surgelati,15,0,15,0,piselli surgelati
1535,pisellini,126,20,106,0,pisellini
3577,pisellini novelli,1,1,0,0,pisellini
1097,pisellini sgranati,2,2,0,0,pisellini
195,pistacchi,175,117,55,3,pistacchi
1718,pistacchi al naturale,7,6,0,1,pistacchi al naturale
186,pistacchi di bronte,8,8,0,0,pistacchi di bronte
3298,pistacchi pelati,1,1,0,0,pistacchi
116,pistacchi spellati,4,4,0,0,pistacchi
158,pistacchi tostati,8,6,2,0,pistacchi tostati
2420,pistacchi tostati salati,3,1,2,0,pistacchi
4879,pistacchi verdi,1,0,0,1,pistacchi
1408,pistacchio,1,1,0,0,pistacchi
1309,pistilli di zafferano,14,14,0,0,pistilli di zafferano
2783,pisto,4,2,2,0,pistacchi
4683,pita,1,0,1,0,pita
2093,pitaya gialla,1,1,0,0,pitaya gialla
2094,pitaya rosa,1,1,0,0,pitaya rosa
4858,pizzoccheri,1,0,0,1,pizzoccheri
4254,platessa,4,0,4,0,platessa
4844,plio extravergine d'oliva,1,0,0,1,plio extravergine d'oliva
4819,poco sale,1,0,0,1,poco sale
4824,poco zucchero,1,0,0,1,poco zucchero
2023,polenta,21,16,1,4,polenta
3583,polenta bianca,1,1,0,0,polenta
2002,polenta istantanea,2,1,1,0,polenta
1888,polenta precotta,2,2,0,0,polenta
2183,polipetti,4,4,0,0,polipetti
773,pollastrelli,1,1,0,0,pollastrelli
3817,polline,1,1,0,0,polline
462,pollo,92,48,34,10,pollo
2027,pollo cotto,2,2,0,0,pollo
3518,pollo disossato,1,1,0,0,pollo
575,pollo macinato,5,1,0,4,pollo
4579,polpa di granchio,8,0,2,6,polpa di pomodoro
4243,polpa di pomodoro,49,0,30,19,polpa di pomodoro
4532,polpetti,2,0,1,1,polpetti
2525,polpi,5,3,0,2,polpa di pomodoro
77,polpo,40,9,30,1,polpo
2290,polpo di scoglio,1,1,0,0,polpo
3193,polpo verace,1,1,0,0,polpo
2992,polvere di capperi,1,1,0,0,polvere di capperi
763,polvere di cocco,2,2,0,0,polvere di cocco
4215,polvere di mandorle,1,1,0,0,polvere di mandorle
3041,polvere lievitante,1,1,0,0,polvere lievitante
2409,polvere matcha,1,1,0,0,polvere matcha
4778,pomdorini,1,0,0,1,pomdorini
2662,pomidorini,1,1,0,0,pomidorini
696,pomidoro,13,13,0,0,pomidoro
4148,pomidoro camone,1,1,0,0,pomidoro
1620,pomidoro ciliegia,1,1,0,0,pomidoro
1827,pomidoro ciliegini,2,2,0,0,pomidoro
1829,pomidoro ciliegini confit,1,1,0,0,pomidoro
3838,pomidoro crudo rosso,1,1,0,0,pomidoro
3444,pomidoro cuor di bue,1,1,0,0,pomidoro
3190,pomidoro datterini,6,6,0,0,pomidoro datterini
1621,pomidoro datterini pelati,2,2,0,0,pomidoro
4030,pomidoro datterino,1,1,0,0,pomidoro
4115,pomidoro oblungo,1,1,0,0,pomidoro
1892,pomidoro pachino,4,4,0,0,pomidoro
2609,pomidoro sammarzano,4,4,0,0,pomidoro
1622,pomidoro secchi,2,2,0,0,pomidoro
1828,pomidoro secchi sott'olio,1,1,0,0,pomidoro
3555,pomidoro sotto sale,1,1,0,0,pomidoro
1600,pomidoro tondi,2,2,0,0,pomidoro
2938,pomidoro verdi,1,1,0,0,pomidoro
3673,pomodoretti datterini,1,1,0,0,pomodoretti datterini
45,pomodori,347,239,30,78,pomodori
2680,pomodori camoni,1,1,0,0,pomodori
1122,pomodori carnosi,1,1,0,0,pomodori
3781,pomodori ciliegia,1,1,0,0,pomodori
1022,pomodori ciliegini,21,21,0,0,pomodori ciliegini
2012,pomodori ciliegini gialli,1,1,0,0,pomodori
1045,pomodori ciliegino,9,9,0,0,pomodori ciliegino
1380,pomodori cuore di bue,13,3,10,0,pomodori cuore di bue
2569,pomodori cuori di bue,1,1,0,0,pomodori
1046,pomodori da conserva,1,1,0,0,pomodori
3528,pomodori da sugo,1,1,0,0,pomodori
925,pomodori datterini,19,19,0,0,pomodori datterini
2465,pomodori datterini gialli,1,1,0,0,pomodori
4351,pomodori datterini pelati,6,0,6,0,pomodori datterini pelati
2256,pomodori datterino,3,3,0,0,pomodori
2171,pomodori del piennolo,1,1,0,0,pomodori
879,pomodori di bue,2,2,0,0,pomodori
2728,pomodori di pachino,20,3,17,0,pomodori di pachino
3316,pomodori gialli,1,1,0,0,pomodori
2497,pomodori grappolo,1,1,0,0,pomodori
4707,pomodori insalatari,1,0,1,0,pomodori
4680,pomodori marinda,1,0,1,0,pomodori
2258,pomodori merida,1,1,0,0,pomodori
2477,pomodori misti,1,1,0,0,pomodori
3165,pomodori pachino,1,1,0,0,pomodori
88,pomodori pelati,162,58,68,36,pomodori pelati
2251,pomodori pelati mutti,1,1,0,0,pomodori
323,pomodori perini,52,46,5,1,pomodori perini
988,pomodori perini san marzano,1,1,0,0,pomodori
1816,pomodori piccadilly,17,4,13,0,pomodori piccadilly
4163,pomodori piennolo,1,1,0,0,pomodori
4373,pomodori pizzutelli,5,0,5,0,pomodori
668,pomodori pizzutello,2,2,0,0,pomodori
4246,pomodori ramati,123,0,123,0,pomodori ramati
109,pomodori rossi,32,32,0,0,pomodori rossi
1863,pomodori rossi secchi,1,1,0,0,pomodori
1857,pomodori rossi tondi,3,3,0,0,pomodori
466,pomodori san marzano,24,14,10,0,pomodori san marzano
